,tweet_id,retweet_count,favourite_count
0,688519176466644993,723,2307
0,688385280030670848,4462,9266
0,688211956440801280,825,2239
0,688179443353796608,580,2130
0,688116655151435777,770,2821
0,688064179421470721,358,1727
0,687841446767013888,2503,5452
0,687826841265172480,1115,2742
0,687818504314159109,939,2472
0,687807801670897665,715,2393
0,687732144991551489,664,1754
0,687704180304273409,840,2418
0,687664829264453632,510,1927
0,687494652870668288,577,1892
0,687480748861947905,239,1596
0,687476254459715584,532,1980
0,687460506001633280,541,2052
0,687399393394311168,616,1888
0,687317306314240000,9142,20103
0,687312378585812992,1896,4344
0,687127927494963200,2263,5424
0,687124485711986689,502,2164
0,687109925361856513,2455,5778
0,687102708889812993,975,2338
0,687096057537363968,601,2237
0,686947101016735744,3181,8611
0,686760001961103360,1379,3508
0,686749460672679938,1448,3466
0,686730991906516992,1193,4129
0,686683045143953408,798,2816
0,686618349602762752,1361,3702
0,686606069955735556,542,1882
0,686394059078897668,685,1733
0,686386521809772549,874,3249
0,686377065986265092,565,2206
0,686358356425093120,665,2179
0,686286779679375361,1656,3997
0,686050296934563840,726,2213
0,686035780142297088,115,1140
0,686034024800862208,1142,3080
0,686007916130873345,410,2481
0,686003207160610816,624,1826
0,685973236358713344,522,2095
0,685943807276412928,591,1623
0,685906723014619143,2875,7497
0,685681090388975616,124,2028
0,685667379192414208,561,2353
0,685663452032069632,1455,3230
0,685641971164143616,777,2926
0,685547936038666240,15584,32865
0,685532292383666176,1155,3023
0,685325112850124800,3960,9443
0,685321586178670592,636,2649
0,685315239903100929,1044,3312
0,685307451701334016,441,2069
0,685268753634967552,1193,3092
0,685198997565345792,667,2338
0,685169283572338688,1427,4096
0,684969860808454144,368,2383
0,684959798585110529,3113,6818
0,684940049151070208,1041,3202
0,684926975086034944,459,3485
0,684914660081053696,1444,3503
0,684902183876321280,527,1871
0,684880619965411328,805,2084
0,684830982659280897,21599,34977
0,684800227459624960,1001,2733
0,684594889858887680,3493,8886
0,684588130326986752,1405,4109
0,684567543613382656,1210,3014
0,684538444857667585,948,2642
0,684481074559381504,1164,3881
0,684460069371654144,557,1971
0,684241637099323392,3266,8119
0,684225744407494656,207,1223
0,684222868335505415,1365,3810
0,684200372118904832,1030,2149
0,684195085588783105,510,1904
0,684188786104872960,1168,3486
0,684177701129875456,659,2007
0,684147889187209216,1511,2983
0,684122891630342144,466,2003
0,684097758874210310,1425,4106
0,683857920510050305,1118,3797
0,683852578183077888,344,1928
0,683849932751646720,960,2605
0,683834909291606017,1109,2614
0,683828599284170753,1060,2787
0,683773439333797890,1345,3338
0,683742671509258241,3288,6459
0,683515932363329536,2888,7321
0,683498322573824003,961,3168
0,683481228088049664,993,2642
0,683462770029932544,670,2418
0,683449695444799489,1601,3883
0,683391852557561860,2389,7607
0,683357973142474752,911,2897
0,683142553609318400,1042,2858
0,683111407806746624,907,3392
0,683098815881154561,656,2157
0,683078886620553216,560,1984
0,683030066213818368,735,2161
0,682962037429899265,16508,36738
0,682808988178739200,167,1781
0,682788441537560576,1105,2481
0,682750546109968385,437,1512
0,682697186228989953,356,1317
0,682662431982772225,1077,3053
0,682638830361513985,596,2064
0,682429480204398592,1152,3426
0,682406705142087680,1764,7548
0,682393905736888321,671,2221
0,682389078323662849,460,1650
0,682303737705140231,969,3047
0,682259524040966145,1202,4133
0,682242692827447297,1160,3243
0,682088079302213632,9822,18173
0,682059653698686977,1674,4927
0,682047327939461121,928,3186
0,682032003584274432,1994,6554
0,682003177596559360,1523,3125
0,681981167097122816,1027,2797
0,681891461017812993,814,2465
0,681694085539872773,4037,12744
0,681679526984871937,439,1769
0,681654059175129088,918,2631
0,681610798867845120,462,1900
0,681579835668455424,1295,3538
0,681523177663676416,5738,14251
0,681340665377193984,275,1637
0,681339448655802368,4067,9256
0,681320187870711809,739,2640
0,681302363064414209,1804,3919
0,681297372102656000,947,3205
0,681281657291280384,1091,3217
0,681261549936340994,268,1450
0,681242418453299201,527,1482
0,681231109724700672,483,2402
0,681193455364796417,1478,3689
0,680970795137544192,653,2415
0,680959110691590145,1993,4564
0,680940246314430465,1047,3189
0,680934982542561280,433,2078
0,680913438424612864,619,2394
0,680889648562991104,361,1759
0,680836378243002368,1312,3447
0,680805554198020098,661,2148
0,680801747103793152,814,2372
0,680798457301471234,1026,2835
0,680609293079592961,697,2628
0,680583894916304897,1326,3611
0,680497766108381184,1902,4219
0,680494726643068929,482,1708
0,680473011644985345,739,2537
0,680440374763077632,497,1438
0,680221482581123072,291,1458
0,680206703334408192,1158,2822
0,680191257256136705,498,2136
0,680176173301628928,1541,3872
0,680161097740095489,729,2315
0,680145970311643136,1728,3594
0,680130881361686529,935,2282
0,680115823365742593,899,2705
0,680100725817409536,1365,3550
0,680085611152338944,8934,12744
0,680070545539371008,862,2564
0,679877062409191424,644,1980
0,679872969355714560,655,2175
0,679862121895714818,616,2441
0,679854723806179328,1220,2840
0,679844490799091713,756,2352
0,679828447187857408,13906,36081
0,679777920601223168,1094,3073
0,679736210798047232,781,2082
0,679729593985699840,816,2157
0,679722016581222400,461,1657
0,679530280114372609,2065,4766
0,679527802031484928,716,2629
0,679511351870550016,1251,3347
0,679503373272485890,1451,3144
0,679475951516934144,632,2080
0,679462823135686656,18632,31365
0,679405845277462528,1194,2354
0,679158373988876288,7962,21132
0,679148763231985668,1017,2760
0,679132435750195208,1143,2945
0,679111216690831360,2552,5916
0,679062614270468097,8002,16819
0,679047485189439488,659,2228
0,679001094530465792,1212,2799
0,678991772295516161,1145,2278
0,678969228704284672,453,1638
0,678800283649069056,889,2542
0,678798276842360832,1150,3425
0,678774928607469569,894,2787
0,678767140346941444,1343,3493
0,678764513869611008,468,1622
0,678755239630127104,3235,7044
0,678740035362037760,1657,3723
0,678708137298427904,2393,5541
0,678675843183484930,1440,2832
0,678643457146150913,401,2033
0,678446151570427904,1523,3954
0,678424312106393600,2508,5423
0,678410210315247616,1781,4170
0,678399652199309312,31355,78421
0,678396796259975168,409,1578
0,678389028614488064,418,1855
0,678380236862578688,900,2405
0,678341075375947776,529,1712
0,678334497360859136,249,1292
0,678278586130948096,6004,11298
0,678255464182861824,358,1577
0,678023323247357953,375,1890
0,678021115718029313,6237,13486
0,677961670166224897,1659,3379
0,677918531514703872,400,1330
0,677895101218201600,2038,4775
0,677716515794329600,966,3018
0,677700003327029250,1421,3340
0,677698403548192770,315,1212
0,677687604918272002,840,2453
0,677673981332312066,1477,3283
0,677662372920729601,942,1926
0,677644091929329666,784,1825
0,677573743309385728,691,2095
0,677565715327688705,456,1280
0,677557565589463040,1130,2407
0,677547928504967168,3606,6847
0,677530072887205888,224,1047
0,677335745548390400,1748,2998
0,677334615166730240,280,1322
0,677331501395156992,232,1070
0,677328882937298944,1478,3587
0,677314812125323265,522,1618
0,677301033169788928,394,1217
0,677269281705472000,696,1955
0,677228873407442944,1613,3498
0,677187300187611136,906,2700
0,676975532580409345,1047,2728
0,676957860086095872,798,2201
0,676949632774234114,390,1279
0,676948236477857792,849,2134
0,676946864479084545,363,1702
0,676942428000112642,738,2040
0,676936541936185344,4832,12523
0,676916996760600576,1780,2933
0,676897532954456065,708,2208
0,676864501615042560,696,2064
0,676821958043033607,15289,22559
0,676819651066732545,650,1787
0,676811746707918848,414,1394
0,676776431406465024,1984,4921
0,676617503762681856,943,2841
0,676613908052996102,197,1064
0,676606785097199616,425,1861
0,676603393314578432,375,1139
0,676593408224403456,2121,4494
0,676590572941893632,119,900
0,676588346097852417,765,2275
0,676582956622721024,268,1176
0,676575501977128964,1097,2533
0,676533798876651520,542,1836
0,676496375194980353,522,1491
0,676470639084101634,4583,11399
0,676440007570247681,646,1687
0,676430933382295552,338,1368
0,676263575653122048,531,2042
0,676237365392908289,282,1187
0,676219687039057920,30430,74976
0,676215927814406144,563,1705
0,676191832485810177,1007,2235
0,676146341966438401,647,1877
0,676121918416756736,1135,2121
0,676101918813499392,1139,2773
0,676098748976615425,1390,2943
0,676089483918516224,427,1282
0,675898130735476737,560,1580
0,675891555769696257,834,2081
0,675888385639251968,934,2333
0,675878199931371520,1370,4091
0,675870721063669760,551,1591
0,675853064436391936,1261,2634
0,675849018447167488,140,920
0,675845657354215424,857,2225
0,675822767435051008,522,1485
0,675820929667219457,230,1025
0,675798442703122432,3330,10034
0,675781562965868544,456,1595
0,675740360753160193,333,1140
0,675710890956750848,794,1848
0,675707330206547968,664,1930
0,675706639471788032,93,628
0,675534494439489536,403,1780
0,675531475945709568,370,1156
0,675522403582218240,281,1014
0,675517828909424640,451,1259
0,675501075957489664,5678,16752
0,675497103322386432,1256,3068
0,675489971617296384,579,1265
0,675483430902214656,954,1802
0,675432746517426176,552,1482
0,675372240448454658,502,1648
0,675362609739206656,226,1023
0,675354435921575936,16314,31713
0,675349384339542016,2205,3820
0,675334060156301312,1248,2697
0,675166823650848770,1545,3494
0,675153376133427200,2505,6102
0,675149409102012420,1637,3654
0,675147105808306176,227,917
0,675146535592706048,287,1152
0,675145476954566656,869,2079
0,675135153782571009,469,1271
0,675113801096802304,762,1902
0,675111688094527488,244,938
0,675109292475830276,1101,2721
0,675047298674663426,314,1038
0,675015141583413248,1152,2632
0,675006312288268288,216,957
0,675003128568291329,453,1521
0,674999807681908736,1072,2180
0,674805413498527744,345,836
0,674800520222154752,828,2934
0,674793399141146624,1058,2444
0,674790488185167872,241,1074
0,674788554665512960,202,792
0,674781762103414784,1154,1945
0,674774481756377088,454,1083
0,674767892831932416,757,1776
0,674764817387900928,229,771
0,674754018082705410,431,1330
0,674752233200820224,449,1426
0,674743008475090944,533,1357
0,674742531037511680,49,471
0,674739953134403584,375,1068
0,674737130913071104,85,628
0,674690135443775488,458,1114
0,674670581682434048,628,1564
0,674664755118911488,243,889
0,674646392044941312,475,1394
0,674644256330530816,260,1003
0,674638615994089473,560,1637
0,674632714662858753,555,1462
0,674606911342424069,95,913
0,674468880899788800,1968,6041
0,674447403907457024,346,1030
0,674436901579923456,378,1082
0,674422304705744896,526,1393
0,674416750885273600,133,667
0,674410619106390016,447,1163
0,674394782723014656,554,1469
0,674372068062928900,305,826
0,674330906434379776,72,546
0,674318007229923329,504,1365
0,674307341513269249,6729,11005
0,674291837063053312,5659,14263
0,674271431610523648,710,1522
0,674269164442398721,222,883
0,674265582246694913,813,1591
0,674262580978937856,436,1267
0,674255168825880576,526,1420
0,674082852460433408,163,737
0,674075285688614912,274,959
0,674063288070742018,2120,6181
0,674053186244734976,1247,3194
0,674051556661161984,473,1401
0,674045139690631169,617,1366
0,674042553264685056,122,697
0,674038233588723717,402,1068
0,674036086168010753,202,826
0,674024893172875264,1180,1716
0,674019345211760640,292,1094
0,674014384960745472,610,1507
0,674008982932058114,339,1156
0,673956914389192708,919,1895
0,673919437611909120,360,1132
0,673906403526995968,1573,3081
0,673887867907739649,245,906
0,673716320723169284,720,2988
0,673715861853720576,1979,3430
0,673711475735838725,290,1005
0,673709992831262724,263,808
0,673708611235921920,275,1043
0,673707060090052608,378,1063
0,673705679337693185,394,1217
0,673700254269775872,545,1384
0,673697980713705472,1896,3840
0,673689733134946305,621,1683
0,673688752737402881,476,1220
0,673686845050527744,415,1393
0,673680198160809984,448,1325
0,673662677122719744,352,1214
0,673656262056419329,228,695
0,673636718965334016,346,1066
0,673612854080196609,692,1549
0,673583129559498752,345,1148
0,673580926094458881,264,806
0,673576835670777856,544,1340
0,673363615379013632,291,991
0,673359818736984064,647,1401
0,673355879178194945,554,1451
0,673352124999274496,520,1605
0,673350198937153538,201,726
0,673345638550134785,1212,2423
0,673343217010679808,258,936
0,673342308415348736,552,1232
0,673320132811366400,7572,12994
0,673317986296586240,244,851
0,673295268553605120,3051,7261
0,673270968295534593,347,1037
0,673240798075449344,694,1377
0,673213039743795200,812,2170
0,673148804208660480,605,1635
0,672997845381865473,685,1899
0,672995267319328768,274,916
0,672988786805112832,277,954
0,672984142909456390,521,1218
0,672980819271634944,973,1758
0,672975131468300288,868,1619
0,672970152493887488,342,919
0,672968025906282496,522,1281
0,672964561327235073,619,1375
0,672902681409806336,477,1322
0,672898206762672129,406,877
0,672884426393653248,809,1497
0,672877615439593473,338,997
0,672834301050937345,540,1268
0,672828477930868736,470,1217
0,672640509974827008,303,944
0,672622327801233409,467,1246
0,672614745925664768,555,1186
0,672609152938721280,375,1078
0,672604026190569472,383,1076
0,672594978741354496,587,1294
0,672591762242805761,324,926
0,672591271085670400,177,698
0,672538107540070400,350,1000
0,672523490734551040,161,610
0,672488522314567680,418,1070
0,672482722825261057,571,1092
0,672481316919734272,123,696
0,672475084225949696,674,1397
0,672466075045466113,510,1307
0,672272411274932228,3225,6218
0,672267570918129665,593,1444
0,672264251789176834,324,1095
0,672256522047614977,1473,2730
0,672254177670729728,708,1386
0,672248013293752320,574,1680
0,672245253877968896,148,662
0,672239279297454080,310,864
0,672231046314901505,966,1769
0,672222792075620352,203,756
0,672205392827572224,1107,2182
0,672169685991993344,353,985
0,672160042234327040,342,843
0,672139350159835138,663,1687
0,672125275208069120,1096,2302
0,672095186491711488,355,969
0,672082170312290304,352,908
0,672068090318987265,496,1248
0,671896809300709376,4009,8200
0,671891728106971137,554,1271
0,671882082306625538,1334,3339
0,671879137494245376,637,1361
0,671874878652489728,529,1207
0,671866342182637568,474,1081
0,671855973984772097,418,870
0,671789708968640512,3327,6809
0,671768281401958400,480,1152
0,671763349865160704,869,1614
0,671744970634719232,730,1302
0,671743150407421952,228,723
0,671735591348891648,726,1391
0,671729906628341761,4170,8201
0,671561002136281088,6937,12332
0,671550332464455680,201,877
0,671547767500775424,569,1292
0,671544874165002241,1008,1889
0,671542985629241344,539,1053
0,671538301157904385,371,901
0,671536543010570240,388,1129
0,671533943490011136,553,983
0,671528761649688577,248,814
0,671520732782923777,505,1345
0,671518598289059840,284,916
0,671511350426865664,674,1539
0,671504605491109889,3412,6738
0,671497587707535361,428,885
0,671488513339211776,456,966
0,671486386088865792,188,560
0,671485057807351808,224,732
0,671390180817915904,713,1393
0,671362598324076544,286,1065
0,671357843010908160,146,385
0,671355857343524864,114,469
0,671347597085433856,411,922
0,671186162933985280,202,706
0,671182547775299584,323,1079
0,671166507850801152,331,845
0,671163268581498880,1049,1590
0,671159727754231808,77,358
0,671154572044468225,209,686
0,671151324042559489,146,643
0,671147085991960577,205,645
0,671141549288370177,628,1111
0,671138694582165504,383,889
0,671134062904504320,186,718
0,671122204919246848,2412,3370
0,671115716440031232,745,1317
0,671109016219725825,418,1105
0,670995969505435648,282,1069
0,670842764863651840,8330,23776
0,670840546554966016,185,561
0,670838202509447168,664,1075
0,670833812859932673,117,425
0,670832455012716544,208,706
0,670826280409919488,3893,5321
0,670823764196741120,180,747
0,670822709593571328,91,586
0,670815497391357952,1477,3053
0,670811965569282048,260,1087
0,670807719151067136,467,1121
0,670804601705242624,916,1885
0,670803562457407488,84,331
0,670797304698376195,227,710
0,670792680469889025,263,797
0,670789397210615808,224,640
0,670786190031921152,194,580
0,670783437142401025,369,798
0,670782429121134593,735,1496
0,670780561024270336,277,763
0,670778058496974848,71,317
0,670764103623966721,401,1038
0,670755717859713024,105,426
0,670733412878163972,493,924
0,670727704916926465,342,800
0,670717338665226240,463,1154
0,670704688707301377,356,750
0,670691627984359425,231,571
0,670679630144274432,270,726
0,670676092097810432,40,238
0,670668383499735048,4798,10295
0,670474236058800128,709,1455
0,670468609693655041,83,344
0,670465786746662913,522,937
0,670452855871037440,194,530
0,670449342516494336,624,1158
0,670444955656130560,1897,6476
0,670442337873600512,190,627
0,670435821946826752,492,1019
0,670434127938719744,621,1357
0,670433248821026816,106,318
0,670428280563085312,592,1331
0,670427002554466305,153,506
0,670421925039075328,606,1262
0,670420569653809152,302,603
0,670417414769758208,307,552
0,670411370698022913,849,1948
0,670408998013820928,210,538
0,670403879788544000,144,410
0,670385711116361728,194,544
0,670374371102445568,259,720
0,670361874861563904,62,319
0,670338931251150849,103,412
0,670319130621435904,1163,3747
0,670303360680108032,126,416
0,670290420111441920,270,675
0,670093938074779648,317,990
0,670086499208155136,244,674
0,670079681849372674,1170,2140
0,670073503555706880,757,1510
0,670069087419133954,225,600
0,670061506722140161,319,736
0,670055038660800512,315,642
0,670046952931721218,164,623
0,670040295598354432,106,726
0,670037189829525505,260,575
0,670003130994700288,87,318
0,669993076832759809,81,313
0,669972011175813120,149,426
0,669970042633789440,55,292
0,669942763794931712,152,488
0,669926384437997569,94,363
0,669923323644657664,53,226
0,669753178989142016,378,779
0,669749430875258880,63,253
0,669684865554620416,87,496
0,669683899023405056,104,374
0,669682095984410625,129,343
0,669680153564442624,270,647
0,669661792646373376,411,782
0,669625907762618368,1729,3401
0,669603084620980224,345,917
0,669597912108789760,141,497
0,669583744538451968,886,1439
0,669573570759163904,132,422
0,669571471778410496,974,1537
0,669567591774625800,53,227
0,669564461267722241,117,373
0,669393256313184256,71,348
0,669375718304980992,697,1278
0,669371483794317312,171,478
0,669367896104181761,145,443
0,669363888236994561,218,600
0,669359674819481600,114,356
0,669354382627049472,1226,2601
0,669353438988365824,249,606
0,669351434509529089,172,418
0,669328503091937280,400,980
0,669327207240699904,114,555
0,669324657376567296,199,484
0,669216679721873412,390,1150
0,669214165781868544,152,423
0,669203728096960512,452,973
0,669037058363662336,299,630
0,669015743032369152,358,721
0,669006782128353280,238,558
0,669000397445533696,6100,20149
0,668994913074286592,217,424
0,668992363537309700,324,721
0,668989615043424256,317,652
0,668988183816871936,441,873
0,668986018524233728,157,534
0,668981893510119424,289,520
0,668979806671884288,334,770
0,668975677807423489,555,1253
0,668967877119254528,21,140
0,668960084974809088,231,680
0,668955713004314625,67,266
0,668932921458302977,55,252
0,668902994700836864,97,308
0,668892474547511297,143,385
0,668872652652679168,289,510
0,668852170888998912,153,436
0,668826086256599040,128,422
0,668815180734689280,251,540
0,668779399630725120,352,680
0,668655139528511488,210,505
0,668645506898350081,508,848
0,668643542311546881,507,847
0,668641109086707712,522,1033
0,668636665813057536,470,1003
0,668633411083464705,1547,2696
0,668631377374486528,302,681
0,668627278264475648,109,304
0,668625577880875008,123,369
0,668623201287675904,722,1372
0,668620235289837568,38,191
0,668614819948453888,304,596
0,668587383441514497,1024,1604
0,668567822092664832,50,233
0,668544745690562560,215,494
0,668542336805281792,203,436
0,668537837512433665,67,245
0,668528771708952576,213,446
0,668507509523615744,101,312
0,668496999348633600,126,394
0,668484198282485761,225,413
0,668480044826800133,141,440
0,668466899341221888,491,858
0,668297328638447616,284,603
0,668291999406125056,29,234
0,668286279830867968,130,484
0,668274247790391296,223,795
0,668268907921326080,223,536
0,668256321989451776,575,1246
0,668248472370458624,462,939
0,668237644992782336,2713,5958
0,668226093875376128,97,288
0,668221241640230912,187,497
0,668204964695683073,186,538
0,668190681446379520,191,624
0,668171859951755264,184,467
0,668154635664932864,296,479
0,668142349051129856,269,555
0,668113020489474048,224,647
0,667937095915278337,759,1207
0,667924896115245057,108,285
0,667915453470232577,54,200
0,667911425562669056,282,474
0,667902449697558528,360,826
0,667886921285246976,1028,1799
0,667885044254572545,450,790
0,667878741721415682,113,380
0,667873844930215936,386,605
0,667866724293877760,983,2908
0,667861340749471744,74,234
0,667832474953625600,60,285
0,667806454573760512,469,1015
0,667801013445750784,93,315
0,667793409583771648,314,675
0,667782464991965184,236,399
0,667773195014021121,52,225
0,667766675769573376,204,421
0,667728196545200128,143,365
0,667724302356258817,306,462
0,667550904950915073,33,0
0,667550882905632768,32,0
0,667549055577362432,2152,5538
0,667546741521195010,116,326
0,667544320556335104,499,827
0,667538891197542400,62,197
0,667534815156183040,498,787
0,667530908589760512,225,448
0,667524857454854144,1064,1625
0,667517642048163840,182,351
0,667509364010450944,2022,6509
0,667502640335572993,212,519
0,667495797102141441,254,501
0,667491009379606528,212,509
0,667470559035432960,90,244
0,667455448082227200,56,183
0,667453023279554560,85,298
0,667443425659232256,548,751
0,667437278097252352,225,432
0,667435689202614272,82,297
0,667405339315146752,213,449
0,667393430834667520,52,187
0,667369227918143488,153,351
0,667211855547486208,227,466
0,667200525029539841,248,591
0,667192066997374976,94,368
0,667188689915760640,380,714
0,667182792070062081,5859,13676
0,667177989038297088,51,184
0,667176164155375616,435,583
0,667174963120574464,74,234
0,667171260800061440,79,212
0,667165590075940865,1072,2572
0,667160273090932737,60,248
0,667152164079423490,16073,45628
0,667138269671505920,2076,4376
0,667119796878725120,123,319
0,667090893657276420,118,317
0,667073648344346624,113,380
0,667070482143944705,14,80
0,667065535570550784,42,161
0,667062181243039745,49,210
0,667044094246576128,47,176
0,667012601033924608,211,429
0,666996132027977728,84,232
0,666983947667116034,928,2436
0,666837028449972224,525,770
0,666835007768551424,77,201
0,666826780179869698,88,243
0,666817836334096384,236,491
0,666804364988780544,85,222
0,666786068205871104,462,720
0,666781792255496192,179,366
0,666776908487630848,161,330
0,666739327293083650,62,223
0,666701168228331520,206,408
0,666691418707132416,45,176
0,666649482315059201,583,1062
0,666644823164719104,76,220
0,666454714377183233,199,490
0,666447344410484738,18,98
0,666437273139982337,42,116
0,666435652385423360,48,159
0,666430724426358785,177,300
0,666428276349472768,77,156
0,666421158376562688,106,301
0,666418789513326592,42,115
0,666411507551481857,299,413
0,666407126856765440,32,100
0,666396247373291520,76,157
0,666373753744588802,84,173
0,666362758909284353,519,726
0,666353288456101888,66,197
0,666345417576210432,128,274
0,666337882303524864,83,181
0,666293911632134144,319,467
0,666287406224695296,62,137
0,666273097616637952,71,161
0,666268910803644416,32,96
0,666104133288665088,5992,13667
0,666102155909144576,11,70
0,666099513787052032,60,143
0,666094000022159362,67,154
0,666082916733198337,41,103
0,666073100786774016,146,297
0,666071193221509120,53,136
0,666063827256086533,198,447
0,666058600524156928,54,105
0,666057090499244032,127,268
0,666055525042405380,221,410
0,666051853826850816,777,1127
0,666050758794694657,51,125
0,666049248165822465,39,96
0,666044226329800704,132,272
0,666033412701032449,41,112
0,666029285002620928,42,121
0,666020888022790149,462,2415
